test,loss,PleuWT_k_closed,PleuWT_k_ini,PleuWT_k_off,PleuWT_k_on,PleuWT_k_open,PleuWT_spread,PleuWT_superhelical_op,bridge_off,bridge_on,gyrase_concentration,lacI_k_off,lacI_k_on,leakage,tetA_k_closed,tetA_k_ini,tetA_k_off,tetA_k_on,tetA_k_open,tetA_spread,tetA_superhelical_op,topoI_concentration
1573,270.0456384853529,0.12784258170769158,0.10862631680418489,0.04039323754343006,0.24569737200235311,0.36454724200982086,0.010341103019209267,-0.06412918910077503,0.001212253306981181,0.04369296538931628,29.55208461789357,0.3864339209212642,0.21772993049096287,0.07165081600046826,0.3841791845835013,0.3679195369037694,0.13146975851067738,0.2229174614020341,0.1455072822676457,0.044185768472252286,-1.9070872870820266e-05,32.6411228755197
1574,1.3983408257976357,0.09169395368349402,0.1824570743840192,0.028793970832124788,0.19796917164507913,0.3390308148634977,0.04634779630507563,-0.06885092461167441,0.011776527855323245,0.010366316986274025,40.622680740116145,0.45671729306526565,0.28885071865225875,0.04120353599896803,0.4162339339122689,0.45976539079819534,0.19121667137912263,0.34011826349790025,0.09112478908283018,0.046405577708873276,-0.016686587535917577,12.827939429419182
1575,5.123885080762133,0.15332014597286814,0.12090017445245897,0.1030285467105686,0.2936329021586645,0.40637389704104643,0.01330375335508175,-0.0667251940666663,0.006490239557349359,0.02846696889447988,25.387174678062248,0.4047022318479765,0.1632089622537647,0.05429901413025817,0.29634464227611496,0.3172191476279467,0.14788671543759632,0.2348655679920375,0.15823431173928557,0.04813647022895886,-0.005525548687584909,10.671508289546173
1576,18964.035853520392,0.19443240901451259,0.16654628691217974,0.08306625386550454,0.21880902653716053,0.3019407883401048,0.00868650437383066,-0.01651584154876233,0.020746064045185645,0.08574381882597935,56.89475028053097,0.47047443401671823,0.31112969896334014,0.018690018295755055,0.35403589417219183,0.44287819228327274,0.17501735888117123,0.17529363042555338,0.12608876931993743,0.009036619994047868,-0.007984245044519504,9.377251006295985
1577,6.694011495881724,0.16292940795378713,0.09066076755374135,0.12533817253015306,0.1744543423103902,0.38488436269764714,0.011602536288123948,-0.05447179518794554,0.0010747085661860101,0.010298251561429769,31.811177427532765,0.424601021823082,0.18912421705196697,0.08465502447228102,0.32215044439504226,0.3999720324867758,0.21385059463961026,0.26746791365780637,0.04442475066381747,0.049176765682957105,-0.011125975308954754,11.14989372228413
1578,0.8158201160977188,0.17723880833250732,0.15322801713901496,0.072148625917354,0.26031198972902536,0.35398830733426095,0.01657954374555802,-0.05977734252259713,0.008401844332830767,0.06462049626716489,33.92551748442788,0.44318450100283086,0.24352569702156035,0.10823161177316294,0.3687916203258777,0.4129566717478649,0.18882554160567086,0.24903186220620804,0.11983349805146905,0.04998720922164378,-2.9777878028010903e-05,8.915345311359616
1579,194.57122081962981,0.10312647569042081,0.22664865699314266,0.058192788201290827,0.19400640611144784,0.4424586627250161,0.006121837406477092,-0.07047568344956781,0.01836588928323659,0.03549206826305001,22.337295883605048,0.48240992949369466,0.2091482240521599,0.06948216322090249,0.33988398010608944,0.47886391339295337,0.12150134545852334,0.18634523648095838,0.22072869797307876,0.04326150558839089,-0.0037217736374740235,9.88200953441562
1580,11.981801918845772,0.14279140908651194,0.06651946952143457,0.04424664075595197,0.2355517350534499,0.3753653804767862,0.013107996353442668,-0.0771347712820217,0.015278971193081376,0.05157407917481655,37.66265176434549,0.3961893403590675,0.2572481267454512,0.04291036502504062,0.402207371648826,0.43341365967021395,0.20398155315132094,0.2563450281466015,0.10315142826872056,0.04566794982891463,-0.013382827067655534,11.587325726030526
1581,1.3584722566102403,0.2242970323943816,0.13732396617935377,0.11398616053010838,0.2532177213405971,0.4012682663263719,0.014447845427620459,-0.06221619608172575,0.00470158078448955,0.025406553412023667,24.301734549309813,0.4144839177248696,0.3383991974878029,0.09329810450297144,0.3051709732230669,0.32824961495692856,0.15181375353107265,0.21124565317178814,0.13720564259627585,0.04266050380199663,-0.009270453306005235,12.152723700431123
1582,6.349481990634091,0.08668018897170798,0.21568318370826395,0.07993737859920028,0.2842552665859388,0.31845235274848854,0.010607900277561306,-0.05713757211190165,0.001125172822454126,0.07739016145768059,28.601892297124582,0.3619263703357562,0.2813535498223758,0.010083968395138353,0.2688384809320004,0.29707003388501046,0.16240246038896847,0.22591658185185293,0.08333472850794021,0.04440734525752706,-0.0018597696685261214,10.29717935278348
1583,4.045949277856572,0.120820500032273,0.18134539675236386,0.032458179342640905,0.21250481544428096,0.2995884127804833,0.00972969308173266,-0.06463938725401558,0.012738150554917449,0.019303224772819566,30.890028874652135,0.4332435143690783,0.22831823564144366,0.06509115929766263,0.3763897790636135,0.3577921369343807,0.12879365963648462,0.2762886528652838,0.07179085300803764,0.04997685873941078,-0.006515326571688993,12.695221502868293
1584,9.863962358904782,0.1712063322021613,0.18985384528615507,0.1373426868929211,0.22821158384438342,0.32903562518538443,0.012721201948385314,-0.06812333648756372,0.07532480084749463,0.04328329706399953,26.263943686952064,0.4576272053287734,0.30334316754770674,0.028029039755165387,0.28394261176012947,0.4692600346432338,0.2527449116558057,0.19874279295315767,0.14930448742180183,0.047320076194744654,-0.015226467568954264,10.958026427537025
1585,1.3573207277918629,0.10983108482641779,0.20723227398820787,0.10372653830071883,0.26863045778546724,0.42880373517454873,0.015259972764119084,-0.05530503786003785,0.08410808644918424,0.07083350411908797,29.765941219186207,0.44453542953329234,0.2681548381295161,0.05347341699677735,0.31318736492518373,0.3860529074236141,0.1412729366419044,0.2956550720088508,0.19543318800877524,0.04146153949599573,-0.004299682657007097,9.574822299173782
1586,3.027447800937288,0.13000545733256635,0.15981855999531872,0.14997990275540884,0.2442362633675241,0.34183299696315095,0.011848171690117306,-0.0603824587006679,0.010125088636982638,0.010158159500338031,32.75907298266445,0.4676626384153882,0.16735771700774837,0.03819073655037496,0.25260246868200636,0.4550202798197822,0.2186325526587031,0.23984744457439233,0.11403274815267135,0.04526533031173687,-0.011203348006154745,8.982045302593725
1587,5.50976943139024,0.1848802195309151,0.1468966362632313,0.052825023672270925,0.2787596065377295,0.4155931196811808,0.010938055179911466,-0.053263839049378356,0.0010156026331106934,0.05776072375384514,27.495953796185923,0.4887866674780388,0.15250894778375496,0.010236418355100335,0.3591183329679435,0.34294573842638576,0.17864401501793553,0.2495953544732689,0.16610543527989385,0.048405958276277264,-0.006583778505282837,10.262969465070412
1588,1144.5613143030862,0.07604507589903511,0.17348750009571484,0.09315216873437944,0.22013739985922787,0.366050435628515,0.008569682886172016,-0.07459000182145423,0.007464397206015284,0.09847384475117335,22.33407506208762,0.37715327960852657,0.13290680102656943,0.0766445859510419,0.3323627206019239,0.4242495985569801,0.23620102890258632,0.23310707381820794,0.18002176695886243,0.0464123440116597,-0.008547344922845859,11.562939822743349
1589,0.5551056078029841,0.15519776613549677,0.19770742630197255,0.010506915326378478,0.18539480230663152,0.3898348404207413,0.013927273070882432,-0.05840579186701887,0.0010482860278085502,0.028313409548985684,25.74143963043164,0.40730290200107416,0.24938290779481312,0.02042026975480281,0.3481458872426838,0.37135209617381537,0.2649224111749299,0.2197760208930239,0.05482339704936501,0.04809761441574399,-0.01693279961963193,10.797504432195993
1590,2.805073191265285,0.09598921548170994,0.13246395106422318,0.06425826409949804,0.20767289543249845,0.3537634823848801,0.007483314329859891,-0.062168250063966556,0.014004585577000067,0.03574025644859073,24.1080012714531,0.4297589921288243,0.18347609005836982,0.032351402334074776,0.39385666083513265,0.4115094749981748,0.18761284249506588,0.2646359343464436,0.13492009545495287,0.04473373780846577,-0.0018094102027235888,9.443545528017474
1591,13.267549224738413,0.14345679133886347,0.10176740091793363,0.025126171884297353,0.23804033995985474,0.37694063818067053,0.009986535319592954,-0.07253113418415877,0.005230904138605632,0.05097288181958189,28.53597182188223,0.47814833811894836,0.11143055235768116,0.061353150394855435,0.2913047552937489,0.4991191113839618,0.1189176710932989,0.2847850803552416,0.031971548939668165,0.008072892603763648,-0.013820888981739587,13.458215590361208
1592,1.47380676965913,0.13325128486658241,0.16373629395430014,0.07442944414146209,0.25871922054899943,0.29436540467037675,0.016155926385730594,-0.052208928681624155,0.008605087958276516,0.0214850938939024,31.088590191477522,0.4628244970506296,0.23330531340483082,0.0875798809844192,0.3237562401892105,0.4885055534602426,0.21054349522807525,0.32910175904134736,0.09978283666614059,0.04992795731071269,-5.887561106949525e-06,12.203753673141808
1593,12.831876758665738,0.11968864933824605,0.1157173541253816,0.11652370944025048,0.29125923171320856,0.3080424452949172,0.006634733722313259,-0.06643890366514378,0.010834823673551854,0.06327557974913388,22.335703553666505,0.3877927866900916,0.20425395354514,0.052526445345747824,0.36686557065147735,0.44771583377649166,0.16755930364875943,0.21001486700021038,0.18807518734340647,0.048968122709280644,-0.004224173597002968,8.516967465352455
1594,1.06194689879425,0.20172822464047974,0.18865381486959878,0.039694886742211145,0.200189463267924,0.4009894598828222,0.012385800051415236,-0.06343843246172369,0.07067685497055783,0.08555280256759124,36.422156788031245,0.45276210904531133,0.22309250800253738,0.10236278654507464,0.38849776762956245,0.3975887060597549,0.20125228002564827,0.3160271478039414,0.15879453270237184,0.04745056952792355,-0.009727135869996507,10.528496324787552
1595,7.9375318010903975,0.16108910419579764,0.14397953658555607,0.08757529483457609,0.16766841798590534,0.3302730669619339,0.011030152527137812,-0.05656634658147121,0.018564963524643423,0.04198613923248036,51.71289109658413,0.4220798927081285,0.29524848139007803,0.0455390072348603,0.27850326329094616,0.3628173542979477,0.1559458682441135,0.25550335400281177,0.010100123677389702,0.04570120173154555,-0.011935988956660575,9.849039849567662
1596,8.693174022699086,0.0823868911078667,0.177252173271583,0.05726891183280738,0.23096791896417945,0.34832928974597877,0.00920190023921433,-0.059587679051282434,0.00268425142067196,0.01896044436508091,34.61753502860008,0.4998552667589117,0.2830782358375678,0.02451300360286678,0.41106726975508023,0.46652239796742595,0.22583955674347583,0.19319715196522336,0.08668683072482836,0.012608955837512155,-0.0029216439592340175,8.508887268590515
1597,10.693581218138037,0.1020551102846042,0.22149054378416286,0.0682626483906111,0.19000416973212356,0.4405426243732809,0.013442939282954917,-0.06920525324060467,0.006081175815739093,0.07625495296256767,26.907966870083794,0.43902463185988483,0.08217558648668608,0.06635158041442847,0.3421341625618906,0.379760756908994,0.13574701820320512,0.2424010948360486,0.20935583127995513,0.04330609189033181,-0.007617110890543983,11.375338740096566
1598,4.084234390557712,0.1164265171719911,0.20395864253947557,0.04655366150848712,0.2487319706239346,0.41258496418780805,0.01519172041932645,-0.06558746559640724,0.015992824923232736,0.034918864038148326,23.670700362914754,0.3453863817277679,0.12415430837498825,0.08001889803133053,0.42408881819937055,0.43564108487833236,0.17338746596656124,0.2252353026014621,0.07214774651963837,0.046350766788017646,-0.005688352609304777,12.853885609346468
1599,0.5766663429133574,0.1484435846981206,0.08061440386304605,0.010402652979936564,0.2690951497256965,0.3714055716904331,0.008363506121150985,-0.06160533820663596,0.02113630447665729,0.05368705558466245,32.397064707750964,0.3681314223860207,0.03907340911594041,0.11642623521151796,0.3121969307032259,0.41768908700959334,0.18485507740111848,0.3065065588560447,0.125681275029438,0.04710033354508686,-0.014377354091425137,9.250488827701767
1600,4.477467986329465,0.17106002543397555,0.1283203133200028,0.1277985624087306,0.2174252600498503,0.4604946307873466,0.01192083824625522,-0.05440584614575271,0.013211332463505452,0.02845053427903821,29.711922028925745,0.39999718578962,0.2545605848415053,0.03524852858489533,0.3550891459540365,0.3497404302224972,0.19538105802508646,0.27667527225159044,0.14287821504004344,0.04872584597564854,-0.010389563323949772,11.741078764040882
1601,0.6940704211310398,0.09525963950740976,0.18803003554755496,0.12725712599952474,0.2803716759758122,0.3684428529687056,0.011911701643455858,-0.06603499011733194,0.002471221520119138,0.037578993115315276,33.558751928871594,0.4516149458010489,0.26235246394729084,0.01756115962604799,0.3726706004966026,0.49888583708602635,0.16074403024415304,0.2157367270472318,0.1302519778452006,0.046030657208138516,-0.0021086334295703406,10.843963457058068
1602,0.6021865850242234,0.08891114320223899,0.192687699022442,0.14364396552212516,0.2996919944379075,0.39391767218292845,0.011315830040851736,-0.0647446908357182,0.005042498993350575,0.04187813952822847,32.8345704806346,0.4594017942004317,0.25353281466488975,0.020998205078668605,0.3736406334037821,0.46897980453532767,0.16925935406365264,0.21924413535804038,0.13528010196436818,0.04554112553888397,-0.002075887117845023,10.635994804712597
1603,2.109375975389346,0.10746954635785418,0.17808474193810117,0.15122550142152308,0.2825330221831691,0.3607994712098311,0.012554595049033695,-0.06358314362739091,0.003550049738714499,0.027764933937595195,38.39235664961841,0.4620919996699676,0.2484515547961832,0.0287234907948263,0.38246082651663127,0.48920003623676445,0.1795668077171447,0.20352643722123603,0.11950431807257664,0.044485316138247716,-0.004657311724337153,10.315408051947403
1604,1.300364827593033,0.10601328607345725,0.16987060194745798,0.13263980320165708,0.2778032898261443,0.3900748468891259,0.010955904303383142,-0.06778368991979364,0.003275110761653847,0.04659196493884161,34.84100335287704,0.4713403476677157,0.23746145423215556,0.016557706377075366,0.36891629901001816,0.4872274389351245,0.14711823660619439,0.2331145308603595,0.11022218863908981,0.04648871520735496,-0.00204701290192443,11.127456270111223
1605,1.8059310524218002,0.07501524344495135,0.19698265011121055,0.13831819838475484,0.29175938746676355,0.37134501806631903,0.009926966856944407,-0.06427775595214677,0.0041512556412115955,0.035929736132400955,32.71453647370906,0.4486728020799913,0.2721536349920677,0.041009910377878864,0.3968517486392471,0.49699392471315085,0.16407613885298392,0.21028441286333932,0.15012190614637294,0.047225301835621916,-0.004051387816601236,9.719115340981542
1606,0.5941410686139817,0.11069998253853885,0.1856327896912473,0.11730274919686332,0.26392790033543734,0.37457587955909055,0.013125529406412078,-0.061951752711518156,0.002816183308695831,0.0199993362070145,30.621848083525943,0.44220581762661776,0.24496667376564898,0.02918136330616907,0.37823597704675777,0.4997623373904047,0.17521242898522854,0.21835712065100019,0.1330188101806242,0.04376600676060075,-0.0059747741030937,10.65891687463134
